Mean,Standard Deviation,Entropy,Root Mean Square,Variance,Smoothness,Kurtosis,Skewness,Contrast,Co-relation,Energy,Homogeneity
111.78166675567627,59.559328905496436,7.4717687735505125,[126.65881209908041],3547.3136596731033,24.780392156862746,-0.7666905328196174,-0.34293396352468464,59.559328905496436,0.9959456838057901,17.309470891952518,0.6215659467714019
155.1409854888916,73.80895050552927,7.386934505327663,[171.8036278813464],5447.76117472767,26.212871287128714,-1.0395090803093598,-0.5325522262113868,73.80895050552927,0.9973470071676227,30.092408657073978,0.5509976254507774
128.45502281188965,48.84878532424061,7.358604504232323,[137.42960639271595],2386.2038276537446,4.0,0.24126412354111393,-0.8326348973883368,48.84878532424061,0.9950379279699413,11.837706565856935,0.541162980258263
177.11578750610352,52.59364093089043,7.410926491051027,[184.7595552340248],2766.0910663674335,4.0,0.7762173421070884,-1.0634991512261895,52.59364093089043,0.9971040429935323,17.238889694213867,0.5775512243519815
116.44804763793945,57.37884287414946,7.581368037594008,[129.8170998299691],3292.3316095763325,4.0,-0.6374720190729994,-0.11216353469077019,57.37884287414946,0.9991325473943555,8.430488109588625,0.6831820889616003
130.11871242523193,62.638024015531975,7.801005914751893,[144.41053069555062],3923.5220525703608,19.87560975609756,-0.9699794608218952,-0.21429457876710173,62.638024015531975,0.9985167033145257,5.218888521194459,0.42162364782866035
109.80004692077637,49.24919870022631,7.152680413973565,[120.33924495533063],2425.4835726143724,23.68717948717949,0.11692419469972792,-0.7205774709990399,49.24919870022631,0.9950885150584147,14.366233348846439,0.590510651215686
116.50355434417725,56.08087856138654,7.567747596432531,[129.29865859723233],3145.0649402169847,17.911184210526315,-0.49823677085313456,-0.32797860086905795,56.08087856138654,0.9924085597417943,31.41173624992371,0.4276310071462417
115.22270107269287,60.75473861162954,7.609111982944694,[130.25900777395233],3691.1382637674296,4.0,-0.8085318345672481,-0.03676963679910199,60.75473861162954,0.9945777576361234,22.340139150619507,0.623496039144589
127.38572216033936,61.474277530571186,7.7415540633934965,[141.44330669288263],3779.0867979056898,26.31615120274914,-1.0119618391649876,-0.13080004681473872,61.474277530571186,0.9985570149527311,5.406419515609741,0.4285354232821006
116.76541709899902,50.142152603261145,7.542185759188508,[127.07634751593997],2514.2354676887285,25.36405529953917,-0.3220647388673634,-0.07767946405479645,50.142152603261145,0.9920253511811337,24.917405128479007,0.4338125527489193
128.93526935577393,67.89532206807455,7.769945719987139,[145.71917664663613],4609.774758727571,28.884615384615383,-1.0447068725785071,-0.2859550673661746,67.89532206807455,0.9983366771769637,7.098753690719605,0.3837482838664236
133.13392734527588,57.13095571895663,7.679736975955445,[144.8743894266291],3263.9461013613827,4.0,-0.38942742421294296,-0.2948284348676241,57.13095571895663,0.9950471125894536,26.271311044692997,0.5202857795884323
122.01514339447021,51.09480442779468,7.5352140605602935,[132.28142067988122],2610.6790395145867,4.0,-0.6251551770129575,-0.44437913562550807,51.09480442779468,0.9975741492935438,11.11660408973694,0.499155114710473
107.34422016143799,69.48804383268866,7.4698962361727395,[127.87247490277541],4828.58823569366,29.379310344827587,-1.083083712215563,0.019096256635298278,69.48804383268866,0.9988380802771523,4.601987600326539,0.47795387362128683
129.33245754241943,57.35106603512581,7.746783173826567,[141.47801719464084],3289.144775365361,17.652873563218392,-0.8977536579932712,-0.16910784218475702,57.35106603512581,0.9986007738744996,3.9748747348785405,0.39392286307482843
108.5411376953125,61.13786620082756,7.503727945896452,[124.5753477048452],3737.838683590293,30.204225352112676,-0.9703378951232908,-0.26475485096225704,61.13786620082756,0.9957881310735531,17.411837577819828,0.666299315009082
